승인취소구분,종목코드,시도코드,시군구코드,본인부담금액,바우처금액,승인금액,종목명,시작시간,종료시간,요일,강좌년도,예산구분,강좌월
1,25,41,41220,0,95000,95000,헬스,06:00,23:55,1111100,2023,1,03
1,25,11,11740,0,27500,27500,헬스,06:00,21:30,1111100,2025,1,03
1,78,12,12330,0,110000,110000,요가,15:30,16:30,0101000,2024,1,06
1,23,41,41410,0,95000,95000,테니스,06:00,22:00,1111100,2023,1,09
1,10,28,28200,0,110000,110000,볼링,10:00,17:00,1111100,2026,1,01
1,03,52,52130,0,110000,110000,기타종목,09:00,18:00,1111100,2025,1,03
1,07,52,52140,0,110000,110000,댄스(줌바 등),14:00,15:00,0000100,2026,1,03
1,03,41,41250,0,110000,110000,기타종목,10:00,19:00,1111100,2025,1,06
1,20,26,26350,0,80000,80000,축구(풋살),15:30,17:00,0000010,2023,1,04
1,79,26,26440,0,95000,95000,필라테스,08:30,21:00,1111100,2023,1,02
1,03,48,48740,0,110000,110000,기타종목,10:00,18:00,1111100,2026,1,05
1,09,47,47280,0,95000,95000,배드민턴,14:30,15:50,0100000,2023,1,07
1,03,41,41270,0,110000,110000,기타종목,09:00,20:00,1111100,2026,1,12
1,71,28,28110,0,110000,110000,승마,09:00,18:00,0011111,2025,1,10
1,25,26,26110,0,110000,110000,헬스,06:00,23:00,1111100,2025,1,06
1,12,29,29200,0,110000,110000,수영,13:00,13:50,0000010,2025,1,08
1,21,41,41450,0,110000,110000,탁구,09:30,20:00,1111100,2024,1,01
1,03,26,26440,0,110000,110000,기타종목,08:00,20:00,1111111,2025,1,07
1,25,41,41450,0,95000,95000,헬스,09:00,23:00,1111110,2023,1,06
1,10,28,28170,0,95000,95000,볼링,10:00,18:00,1010100,2023,1,01
1,03,28,28200,0,110000,110000,기타종목,09:00,12:00,1111100,2026,1,06
1,12,11,11380,0,77000,77000,수영,19:00,19:50,1111100,2023,1,01
1,01,11,11500,0,110000,110000,검도,16:00,17:00,1111100,2025,1,10
1,78,41,41190,0,110000,110000,요가,17:00,18:00,0001000,2026,1,05
1,03,46,46150,0,110000,110000,기타종목,10:00,21:00,1111111,2024,1,03
1,03,52,52190,0,110000,110000,기타종목,09:00,21:30,1111100,2024,1,04
1,03,41,41610,0,110000,110000,기타종목,10:00,11:00,0010000,2025,1,09
1,12,26,26350,0,44000,44000,수영,14:00,17:30,1111110,2025,1,05
1,25,47,47110,0,110000,110000,헬스,05:30,23:00,1111110,2024,1,10
1,12,11,11710,0,36000,36000,수영,18:00,18:50,1010100,2024,1,04
1,22,52,52110,0,110000,110000,태권도,14:00,21:00,1111100,2026,1,05
1,03,41,41280,0,110000,110000,기타종목,10:00,12:00,1011000,2026,1,04
1,03,46,46830,0,110000,110000,기타종목,11:20,22:00,0010011,2024,1,04
1,21,41,41410,0,110000,110000,탁구,16:00,22:00,1111111,2025,1,08
1,03,41,41280,0,95000,95000,기타종목,10:00,19:00,1111110,2023,1,08
1,25,11,11470,0,110000,110000,헬스,10:00,20:00,1111110,2025,1,05
1,78,41,41480,0,110000,110000,요가,09:30,20:30,1010100,2026,1,08
1,03,48,48330,0,110000,110000,기타종목,14:00,15:00,0000010,2025,1,11
1,03,11,11620,0,110000,110000,기타종목,13:00,19:00,1111110,2026,1,05
1,03,31,31710,0,80000,80000,기타종목,13:00,14:00,1010000,2019,1,09
1,10,26,26230,0,110000,110000,볼링,11:30,18:00,1111100,2026,1,08
1,03,41,41410,0,110000,110000,기타종목,09:00,21:00,1111110,2025,1,03
1,71,44,44250,0,110000,110000,승마,09:00,18:00,0111100,2025,1,08
1,04,11,11740,0,80000,80000,농구,17:00,17:50,1111000,2023,1,02
1,03,26,26290,0,110000,110000,기타종목,10:00,21:00,1111110,2026,1,04
3,02,41,41150,0,110000,110000,골프,16:00,18:00,1111111,2025,1,02
1,03,41,41170,35000,95000,130000,기타종목,09:00,18:00,1111110,2023,1,09
1,01,41,41190,0,95000,95000,검도,14:30,17:30,1111100,2023,1,11
1,12,26,26200,0,71500,71500,수영,17:00,18:50,1111100,2023,1,06
1,22,41,41550,0,95000,95000,태권도,10:00,11:00,1001000,2023,1,06
1,07,11,11590,0,16500,16500,댄스(줌바 등),14:00,14:50,1010000,2024,1,07
1,23,11,11350,0,110000,110000,테니스,06:00,22:00,1111111,2025,1,01
1,79,28,28140,0,95000,95000,필라테스,06:00,09:00,1111111,2023,1,01
1,03,51,51810,0,110000,110000,기타종목,09:00,20:00,1111111,2024,1,04
1,25,11,11620,0,110000,110000,헬스,00:00,00:00,1111111,2026,1,06
1,25,48,48880,0,110000,110000,헬스,03:30,00:30,1111111,2025,1,06
1,25,48,48330,0,110000,110000,헬스,08:00,19:00,1111111,2026,1,06
1,03,41,41430,0,110000,110000,기타종목,10:00,21:00,1111110,2024,1,07
1,25,41,41450,0,11000,11000,헬스,14:00,16:00,1111110,2025,1,05
1,12,41,41220,0,30800,30800,수영,06:00,21:00,0111111,2025,1,06
1,22,43,43110,0,80000,80000,태권도,14:00,20:00,1111100,2020,1,08
1,79,41,41830,0,110000,110000,필라테스,09:00,23:00,1111110,2025,1,02
1,25,44,44810,0,110000,110000,헬스,06:00,20:00,1111100,2024,1,03
1,21,47,47170,0,95000,95000,탁구,09:00,23:00,1111111,2023,1,02
3,12,11,11680,0,36000,36000,수영,18:00,18:50,1010100,2025,1,01
6,03,11,11350,0,-85000,-85000,기타종목,13:00,13:40,1111110,2023,1,05
1,25,43,43750,0,77000,77000,헬스,06:00,23:00,1111110,2024,1,03
1,03,48,48120,0,110000,110000,기타종목,09:00,18:00,1111111,2026,1,04
1,12,44,44200,0,80000,80000,수영,11:00,20:00,1111110,2025,1,08
1,12,11,11110,0,55000,55000,수영,06:00,20:50,1010100,2024,1,05
3,79,26,26290,0,110000,110000,필라테스,09:00,22:00,1111111,2024,1,06
1,98,11,11740,0,110000,110000,헬스,10:00,19:00,1111110,2025,1,07
1,76,41,41310,0,110000,110000,복싱,10:00,22:00,1111110,2024,1,01
1,21,44,44800,0,110000,110000,탁구,13:30,15:00,0100000,2025,1,02
1,12,11,11650,150000,110000,260000,수영,19:00,20:00,1011000,2026,1,01
1,02,26,26350,0,22000,22000,골프,10:00,10:50,0101000,2024,1,07
1,12,30,30110,10000,110000,120000,수영,13:00,18:00,1101100,2024,1,02
3,25,41,41590,0,110000,110000,헬스,06:00,22:00,1111111,2026,1,03
1,12,27,27230,0,27500,27500,수영,06:00,06:50,1111111,2025,1,08
1,12,11,11545,0,80000,80000,수영,14:00,14:50,1010100,2020,1,08
1,03,46,46150,0,85000,85000,기타종목,16:00,14:30,1111000,2022,1,08
1,79,48,48250,0,95000,95000,필라테스,16:00,16:50,1010100,2023,1,04
1,03,41,41170,0,110000,110000,기타종목,13:00,19:00,1111100,2026,1,03
1,22,41,41360,0,110000,110000,태권도,14:00,22:00,1111100,2024,1,10
3,10,29,29140,0,110000,110000,볼링,15:00,16:00,0101000,2025,1,01
1,75,28,28275,0,110000,110000,합기도,12:00,21:00,1111100,2026,1,03
1,03,11,11320,0,110000,110000,기타종목,08:00,21:00,1111111,2025,1,11
1,03,48,48120,0,110000,110000,기타종목,10:00,18:00,1111111,2026,1,06
1,23,26,26320,0,110000,110000,테니스,06:00,23:00,1111111,2026,1,02
1,10,52,52800,0,110000,110000,볼링,13:30,15:30,0101100,2026,1,04
1,03,46,46830,0,110000,110000,기타종목,09:00,20:00,1111110,2024,1,06
1,12,11,11230,0,34650,34650,수영,21:00,21:50,1111100,2023,1,06
1,22,52,52210,0,110000,110000,태권도,12:00,22:00,1111100,2026,1,01
1,82,44,44130,0,110000,110000,기타종목,00:00,00:00,1111111,2025,1,09
1,03,12,12810,0,110000,110000,기타종목,00:00,00:00,1111110,2026,1,02
1,12,11,11440,0,18000,18000,수영,12:00,06:00,0101000,2025,1,12
1,79,41,41830,0,110000,110000,필라테스,09:00,23:00,1111110,2025,1,08
1,78,50,50130,5000,95000,100000,요가,10:40,11:40,0101000,2023,1,05
1,07,47,47840,0,110000,110000,댄스(줌바 등),14:00,16:00,0000100,2025,1,01
1,75,11,11215,0,80000,80000,합기도,13:30,22:00,0101000,2020,1,07
6,10,41,41360,0,-110000,-110000,볼링,10:00,20:00,1111110,2025,1,01
1,03,26,26350,0,85000,85000,기타종목,10:00,20:00,1111111,2022,1,07
1,22,11,11380,0,37500,37500,태권도,15:30,16:20,0001000,2026,1,02
1,26,41,41280,0,110000,110000,종합체육시설,09:30,18:30,1111110,2025,1,08
3,112,11,11545,0,110000,110000,당구,11:00,21:00,1111100,2025,1,01
1,76,41,41190,0,110000,110000,복싱,11:00,20:00,1111100,2026,1,06
1,26,30,30230,0,110000,110000,종합체육시설,09:00,20:00,1111100,2026,1,05
1,25,26,26380,0,25000,25000,헬스,06:00,21:50,1111110,2026,1,05
1,21,51,51130,0,95000,95000,탁구,11:00,10:00,1111100,2023,1,06
1,03,47,47850,0,110000,110000,기타종목,10:00,16:00,0101000,2024,1,02
1,22,41,41280,0,110000,110000,태권도,17:00,18:00,1111100,2026,1,01
1,21,41,41130,0,110000,110000,탁구,10:30,12:30,1111100,2024,1,04
1,21,29,29170,0,95000,95000,탁구,09:30,18:00,0111100,2023,1,07
1,03,48,48310,0,110000,110000,기타종목,17:00,17:50,1010100,2025,1,05
1,22,48,48120,0,110000,110000,태권도,10:00,12:00,0000100,2024,1,12
3,03,28,28237,70000,110000,180000,기타종목,09:00,22:00,0001000,2024,1,04
1,25,11,11410,0,110000,110000,헬스,10:00,22:00,1111100,2025,1,08
3,21,41,41450,0,110000,110000,탁구,09:30,20:00,1111100,2024,1,01
3,03,41,41250,20000,110000,130000,기타종목,09:00,18:00,1111110,2024,1,09
1,13,46,46900,25000,85000,110000,스쿼시,06:00,22:00,1111100,2022,1,09
1,21,11,11260,0,110000,110000,탁구,10:15,22:00,1111111,2025,1,02
1,25,48,48170,0,30000,30000,헬스,09:00,18:00,1111110,2024,1,10
1,22,52,52210,0,110000,110000,태권도,09:00,18:00,1111110,2024,1,08
1,21,47,47290,0,110000,110000,탁구,10:00,22:00,1111111,2026,1,01
3,03,11,11590,30000,110000,140000,기타종목,09:00,22:00,1111110,2025,1,07
1,03,51,51150,0,110000,110000,기타종목,09:00,20:00,1111111,2026,1,08
1,25,48,48820,0,110000,110000,헬스,06:00,20:00,1101111,2024,1,01
1,03,11,11380,0,110000,110000,기타종목,10:00,19:00,0111100,2025,1,01
1,79,43,43745,0,110000,110000,필라테스,09:00,22:00,1111110,2024,1,08
1,03,11,11410,0,110000,110000,기타종목,09:00,22:00,1111110,2026,1,03
1,78,28,28260,0,80000,80000,요가,10:00,10:50,1000000,2019,1,07
1,10,30,30110,0,110000,110000,볼링,17:00,19:00,1110000,2024,1,09
1,03,30,30110,0,110000,110000,기타종목,20:00,21:00,0000010,2026,1,01
1,03,41,41130,0,110000,110000,기타종목,10:00,21:00,1111110,2025,1,10
1,25,11,11545,0,21000,21000,헬스,06:00,21:50,1111110,2025,1,01
1,110,41,41390,0,110000,110000,주짓수,16:00,23:00,1111100,2025,1,07
2,25,11,11380,0,-110000,-110000,헬스,13:00,14:00,0101000,2025,1,04
1,75,52,52110,0,100000,100000,합기도,10:00,22:00,1111100,2024,1,09
1,75,27,27710,0,110000,110000,합기도,10:00,17:00,1111110,2025,1,04
1,25,11,11740,0,11000,11000,헬스,14:00,16:00,1111110,2024,1,08
1,03,36,36110,0,110000,110000,기타종목,11:00,20:00,1111110,2025,1,06
1,25,26,26350,0,18700,18700,헬스,06:00,21:50,1111110,2025,1,12
1,25,27,27110,0,25000,25000,헬스,06:00,21:30,1111110,2026,1,04
1,03,43,43130,0,95000,95000,기타종목,10:00,20:00,1111110,2023,1,02
1,21,52,52110,0,95000,95000,탁구,10:00,22:00,1111100,2023,1,04
3,25,12,12330,0,110000,110000,헬스,06:00,23:55,1111111,2026,1,05
1,03,48,48310,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,10
1,10,29,29200,0,85000,85000,볼링,15:00,16:00,1010100,2022,1,03
1,26,41,41450,0,110000,110000,종합체육시설,09:00,20:00,1111100,2026,1,08
1,12,11,11380,0,52000,52000,수영,13:00,13:50,0101010,2024,1,05
1,20,11,11560,0,110000,110000,축구(풋살),01:00,23:00,1111111,2026,1,06
1,12,11,11110,0,55000,55000,수영,06:00,20:50,1010100,2025,1,06
1,21,41,41360,0,85000,85000,탁구,09:00,23:00,1111111,2022,1,04
1,22,48,48330,0,110000,110000,태권도,14:30,20:00,1111100,2024,1,10
1,71,52,52180,0,110000,110000,승마,10:00,17:00,0111110,2026,1,01
1,25,26,26320,0,25000,25000,헬스,06:00,21:00,1111110,2023,1,08
1,22,29,29140,0,110000,110000,태권도,13:00,22:00,1111100,2025,1,08
1,04,51,51130,0,95000,95000,농구,15:00,20:00,1111111,2023,1,03
1,20,48,48120,0,110000,110000,축구(풋살),10:00,19:00,1111100,2025,1,08
1,22,11,11740,0,110000,110000,태권도,17:00,18:00,1010100,2026,1,08
1,25,11,11410,0,85000,85000,헬스,06:00,00:00,1111100,2022,1,08
1,12,48,48860,0,25200,25200,수영,09:00,20:00,1111110,2024,1,03
1,25,46,46230,0,110000,110000,헬스,10:00,21:00,1111111,2024,1,02
1,09,43,43110,0,95000,95000,배드민턴,14:00,15:00,0010100,2023,1,12
1,25,11,11290,0,5000,5000,헬스,10:00,17:00,1111100,2026,1,06
1,07,41,41610,0,110000,110000,댄스(줌바 등),15:30,16:30,1000000,2024,1,10
1,12,41,41280,0,110000,110000,수영,15:00,20:00,1111100,2025,1,08
1,03,11,11350,0,95000,95000,기타종목,13:00,14:30,1111110,2023,1,08
1,10,41,41830,0,85000,85000,볼링,14:00,16:00,1000000,2022,1,04
3,82,43,43720,0,110000,110000,기타종목,19:00,22:30,0101000,2026,1,07
1,03,12,12830,0,110000,110000,기타종목,00:00,00:00,1111110,2026,1,06
1,12,41,41170,0,110000,110000,수영,16:30,17:30,0010000,2024,1,05
1,12,11,11215,0,80000,80000,수영,11:00,11:50,1010100,2021,1,06
1,79,11,11215,0,65000,65400,필라테스,09:00,23:00,1111100,2024,1,12
3,12,52,52190,0,95000,95000,수영,18:40,20:00,0101100,2023,1,03
1,07,41,41130,0,95000,95000,댄스(줌바 등),11:00,11:30,0000010,2023,1,04
1,02,26,26260,0,110000,110000,골프,08:00,22:00,1111110,2025,1,12
1,22,29,29200,0,110000,110000,태권도,14:30,21:30,1111100,2025,1,07
1,25,29,29110,0,110000,110000,헬스,14:00,18:00,0001000,2025,1,03
1,25,41,41390,0,110000,110000,헬스,07:00,23:00,1111110,2026,1,01
1,22,41,41250,0,11000,11000,태권도,13:00,21:00,1111100,2026,1,03
1,03,44,44130,0,40000,40000,기타종목,14:00,14:50,1111100,2026,1,08
1,21,41,41110,0,110000,110000,탁구,09:00,22:00,0100000,2024,1,05
1,03,27,27140,0,110000,110000,기타종목,10:00,11:00,1111100,2024,1,09
1,25,44,44770,0,85000,85000,헬스,09:00,21:00,1111100,2022,1,11
1,12,26,26470,0,39600,39600,수영,17:00,17:50,1010100,2023,1,06
1,03,51,51730,0,85000,85000,기타종목,14:00,15:00,0001000,2022,1,09
1,22,52,52740,0,110000,110000,태권도,18:30,19:30,1111110,2025,1,11
1,26,41,41280,0,110000,110000,종합체육시설,09:30,19:00,1111110,2025,1,01
1,107,41,41270,0,110000,110000,종합체육시설,10:20,18:00,0001000,2025,1,12
1,22,12,12190,0,110000,110000,태권도,03:00,20:00,1111100,2026,1,06
1,03,41,41630,0,110000,110000,기타종목,08:00,20:00,1111110,2025,1,03
7,110,12,12790,0,-110000,-110000,주짓수,10:00,22:00,1111100,2026,1,08
1,25,41,41390,0,95000,95000,헬스,06:00,23:00,1111111,2023,1,10
1,03,47,47230,0,110000,110000,기타종목,09:00,21:00,1111110,2024,1,05
1,21,11,11350,0,110000,110000,탁구,09:00,18:00,1111000,2026,1,09
1,22,52,52130,0,110000,110000,태권도,14:00,22:00,1111100,2025,1,01
1,03,47,47190,0,110000,110000,기타종목,13:00,17:00,1111100,2025,1,09
1,12,48,48250,0,95000,95000,수영,09:00,19:20,0101000,2023,1,11
1,07,26,26230,0,110000,110000,댄스(줌바 등),13:00,15:00,0000111,2026,1,05
1,78,51,51130,0,110000,110000,요가,10:30,21:00,1111100,2024,1,05
1,82,30,30170,0,95000,95000,기타종목,00:00,23:55,1111111,2023,1,08
1,21,41,41410,10000,110000,120000,탁구,09:00,18:00,1111110,2024,1,04
1,03,48,48310,0,110000,110000,기타종목,10:00,20:00,1111111,2026,1,07
1,21,46,46230,0,95000,95000,탁구,18:30,22:00,1111100,2023,1,10
1,03,43,43730,0,110000,110000,기타종목,10:00,19:00,1111110,2024,1,10
1,22,47,47230,0,110000,110000,태권도,10:00,22:00,1111110,2026,1,10
1,25,11,11380,0,110000,110000,헬스,06:00,00:00,1000000,2025,1,10
1,03,11,11710,0,110000,110000,기타종목,13:00,20:00,1111100,2025,1,06
1,21,30,30110,20000,110000,130000,탁구,16:00,22:00,0101000,2024,1,02
1,22,46,46150,0,110000,110000,태권도,13:00,20:00,1111100,2024,1,06
1,82,11,11545,0,110000,110000,기타종목,08:00,20:00,1111110,2026,1,08
3,03,41,41590,0,110000,110000,기타종목,10:00,19:00,1111110,2024,1,05
1,25,11,11710,0,27500,27500,헬스,06:00,21:30,1111100,2024,1,06
1,79,26,26260,0,110000,110000,필라테스,06:00,00:00,1111110,2024,1,03
1,17,50,50110,0,110000,110000,유도,13:30,17:30,1010100,2025,1,02
1,25,11,11260,0,45000,45000,헬스,09:00,22:00,1111110,2025,1,01
1,03,26,26350,0,95000,95000,기타종목,08:00,19:30,1111110,2023,1,04
1,12,48,48170,0,40000,40000,수영,09:00,18:00,1111110,2024,1,06
1,22,46,46110,0,110000,110000,태권도,13:00,21:00,1111100,2025,1,10
1,78,47,47170,0,110000,110000,요가,10:00,11:00,0101000,2024,1,07
2,03,11,11680,0,-10000,-10000,기타종목,11:00,11:50,0101000,2022,1,09
1,20,31,31710,0,95000,95000,축구(풋살),11:00,12:00,0101000,2023,1,08
1,03,26,26380,0,95000,95000,기타종목,09:00,21:00,1111110,2023,1,02
1,21,26,26260,0,110000,110000,탁구,10:00,20:00,1111111,2024,1,05
1,22,28,28185,0,110000,110000,태권도,12:00,20:00,1111100,2024,1,08
1,03,11,11230,0,110000,110000,기타종목,13:30,15:30,0000010,2024,1,11
1,21,52,52110,0,95000,95000,탁구,14:00,20:00,1000000,2023,1,11
1,26,29,29200,0,110000,110000,종합체육시설,10:00,21:00,1111100,2024,1,12
1,25,52,52110,0,95000,95000,헬스,06:00,23:00,1111100,2023,1,07
1,03,41,41220,0,110000,110000,기타종목,09:00,20:00,1111110,2025,1,06
1,03,11,11350,0,95000,95000,기타종목,13:00,14:30,1111110,2023,1,03
3,21,41,41430,0,16000,16000,탁구,13:00,14:50,0101000,2024,1,08
1,03,29,29170,0,110000,110000,기타종목,09:00,18:00,1111111,2024,1,06
1,12,11,11740,0,70000,70000,수영,11:00,11:50,1010100,2023,1,11
1,26,28,28245,0,110000,110000,종합체육시설,06:00,00:00,1111111,2026,1,06
1,22,48,48890,0,50000,50000,태권도,10:00,13:00,0010000,2024,1,05
1,12,48,48850,0,25000,25000,수영,06:00,22:00,1111110,2024,1,05
1,22,52,52140,0,95000,95000,태권도,10:00,11:00,1000000,2023,1,08
1,03,41,41590,0,95000,95000,기타종목,10:00,19:00,1111110,2023,1,04
1,03,51,51210,0,50000,50000,기타종목,10:30,11:30,0010000,2023,1,02
1,03,48,48120,0,110000,110000,기타종목,09:00,20:55,1111110,2025,1,10
1,10,29,29110,0,85000,85000,볼링,15:00,16:00,1010100,2022,1,05
1,25,41,41610,0,36000,36000,헬스,06:00,21:00,1111100,2023,1,11
1,14,43,43150,0,110000,110000,에어로빅,14:30,15:30,1001000,2025,1,02
1,25,26,26260,0,110000,110000,헬스,06:00,23:00,1111110,2025,1,05
1,22,41,41220,60000,110000,170000,태권도,14:00,19:00,1111100,2026,1,07
3,03,30,30200,0,110000,110000,기타종목,10:30,19:30,1111110,2024,1,01
1,21,48,48250,0,110000,110000,탁구,14:10,15:30,0110000,2024,1,07
1,03,41,41390,0,95000,95000,기타종목,09:00,19:00,0100000,2023,1,11
1,12,11,11350,0,25000,25000,수영,06:00,18:00,1111100,2023,1,04
1,25,41,41190,0,95000,95000,헬스,15:40,16:30,1111100,2022,1,08
1,03,41,41370,0,110000,110000,기타종목,10:00,18:00,1111110,2026,1,09
1,03,26,26380,0,85000,85000,기타종목,09:00,20:00,1111110,2022,1,07
1,03,41,41480,0,110000,110000,기타종목,10:00,18:00,1111100,2026,1,05
1,03,41,41280,0,110000,110000,기타종목,09:00,21:00,1111110,2024,1,03
1,79,11,11320,0,95000,95000,필라테스,14:00,14:50,1010100,2023,1,04
1,03,27,27200,0,110000,110000,기타종목,14:00,15:50,1010000,2026,1,04
1,07,30,30140,0,95000,95000,댄스(줌바 등),14:00,16:00,0100000,2023,1,01
1,12,11,11440,10000,110000,120000,수영,11:00,11:50,1010100,2024,1,01
1,10,44,44210,0,110000,110000,볼링,10:00,18:00,1111100,2024,1,06
1,21,47,47150,35000,95000,130000,탁구,19:00,22:00,1111100,2023,1,08
1,03,44,44770,0,85000,85000,기타종목,10:10,11:00,0100100,2022,1,05
1,79,50,50130,0,110000,110000,필라테스,09:00,20:00,1111100,2025,1,09
1,21,47,47130,0,80000,80000,탁구,11:00,22:00,1111100,2021,1,08
1,03,11,11710,0,110000,110000,기타종목,10:00,20:00,1111100,2025,1,04
1,22,41,41670,0,110000,110000,태권도,09:00,12:00,0000110,2024,1,09
1,21,52,52130,0,95000,95000,탁구,09:00,18:00,1111100,2023,1,12
1,06,11,11170,0,110000,110000,롤러인라인,11:00,19:00,1111100,2025,1,02
1,20,48,48120,0,50000,50000,축구(풋살),09:00,19:40,1000000,2025,1,05
1,03,41,41480,0,110000,110000,기타종목,10:00,18:00,1111100,2024,1,02
1,79,41,41280,0,95000,95000,필라테스,10:00,19:00,1111110,2023,1,01
1,25,11,11305,0,45000,45000,헬스,09:00,22:00,1111100,2025,1,04
1,03,46,46150,0,110000,110000,기타종목,10:00,21:00,1111111,2025,1,09
1,02,11,11350,0,110000,110000,골프,10:00,11:30,1111100,2026,1,05
1,22,41,41460,0,110000,110000,태권도,18:30,19:30,1111100,2025,1,07
1,03,12,12150,0,55000,55000,기타종목,09:50,10:40,0011000,2026,1,03
1,03,30,30170,0,110000,110000,기타종목,10:00,20:00,1111100,2025,1,05
1,03,47,47190,0,110000,110000,기타종목,13:00,18:00,1111100,2025,1,11
1,03,11,11530,0,110000,110000,기타종목,09:00,20:00,1111111,2026,1,07
1,03,50,50130,0,110000,110000,기타종목,10:00,18:00,1111000,2025,1,04
1,12,11,11200,0,95000,95000,수영,17:00,17:50,0101000,2023,1,02
3,03,11,11290,0,95000,95000,기타종목,11:00,23:00,1111100,2023,1,01
1,25,28,28237,0,110000,110000,헬스,06:00,07:00,1111111,2025,1,03
1,25,43,43110,0,110000,110000,헬스,06:00,23:50,1111100,2024,1,01
1,03,26,26320,0,95000,95000,기타종목,09:00,17:00,1111100,2023,1,05
1,03,41,41270,0,95000,95000,기타종목,10:10,18:50,1010100,2023,1,12
1,21,11,11500,0,110000,110000,탁구,11:00,11:00,1111111,2026,1,01
1,03,11,11260,0,110000,110000,기타종목,10:00,19:00,1111111,2026,1,02
1,03,11,11260,0,65000,65000,기타종목,09:00,18:00,1111111,2023,1,10
1,78,11,11590,0,16500,16500,요가,20:00,20:50,0101000,2025,1,02
1,21,11,11230,0,50000,50000,탁구,09:00,22:00,1111111,2024,1,03
1,03,27,27140,0,110000,110000,기타종목,09:00,19:00,1111111,2026,1,07
1,22,43,43750,0,110000,110000,태권도,14:00,20:00,1111100,2025,1,11
1,03,30,30230,0,110000,110000,기타종목,09:00,10:00,1010000,2026,1,08
1,03,47,47250,0,95000,95000,기타종목,10:50,11:30,1101000,2023,1,12
1,22,27,27170,0,80000,80000,태권도,11:00,22:00,0101000,2021,1,04
1,07,30,30170,0,95000,95000,댄스(줌바 등),15:50,17:10,0000010,2023,1,01
1,79,11,11500,0,110000,110000,필라테스,10:00,22:00,1111110,2026,1,08
1,25,11,11500,0,110000,110000,헬스,09:00,22:00,1111111,2026,1,01
1,03,44,44150,0,110000,110000,기타종목,13:00,17:00,0100000,2025,1,03
1,12,51,51110,0,30000,30000,수영,05:00,21:00,1111110,2025,1,07
